Customer	City	Channel	Segment	Urbanicity	Traffic	Traffic Index	Equipment (Y/N)	# of doors	Sales 2025 CS
15031	онлнпхе	Qsr	Seasonal High Traffic	5	9421,56	Low	Yes	1	0
15032	онлнпхе	Bar	Seasonal High Traffic	5	9272,85	Low	No	0	0
15033	меяеазп	Supermarket	Seasonal High Traffic	2	33016,38	High	Yes	1	80
15034	аспцюя	FSR	Urban High Traffic	3	33334,11	High	No	0	0
15035	юкаемю	Cafe	Seasonal Low/Mid Traffic	5	7583,67	Low	No	0	42
15036	юурнонк	FSR	Rural Affordable	5	7511,19	Low	No	0	169
15037	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	18735,86	Medium	No	0	455
15038	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	18735,86	Medium	No	0	942,49
15039	яхмелнпеж	Qsr	Rural Affordable	6	6229,58	Low	No	0	0
15040	юурнонк	Qsr	Rural Affordable	5	7414,21	Low	No	0	15
15041	якзмвеб апъц	Hotels	Seasonal High Traffic	1	33169,54	High	Yes	1	99
15042	юкаемю	Supermarket	Seasonal Low/Mid Traffic	5	16894,5	Medium	Yes	5,7	689,183
15043	жюпебн	Bar	Residential	5	11292,96	Medium	Yes	0,6	74
15044	жюпебн	Hotels	Residential	5	11801,85	Medium	No	0	40
15045	аспцюя	FSR	Urban High Traffic	3	57396,25	High	No	0	33
15046	якзмвеб апъц	Supermarket	Seasonal High Traffic	5	24632,84	Medium	No	0	693
15047	аспцюя	FSR	Urban High Traffic	3	56638,11	High	No	0	0
15048	якзмвеб апъц	Hotels	Seasonal High Traffic	1	32385,82	High	Yes	1	12
15049	аспцюя	Bar	Residential	4	9202,83	Low	Yes	2	222
15050	янгнонк	Bar	Residential	5	20839	Medium	Yes	0,9	997
15051	жюпебн	FSR	Residential	5	12149,07	Medium	No	0	10
15052	якзмвеб апъц	FSR	Seasonal High Traffic	1	46251,86	High	Yes	9,7	917
15053	аспцюя	FSR	Urban High Traffic	3	51554,34	High	No	0	153
15054	аспцюя	FSR	Urban High Traffic	3	48163,29	High	No	0	14
15055	жюпебн	Hotels	Seasonal Low/Mid Traffic	6	8984,686323	Low	No	0	0
15056	меяеазп	Qsr	Residential	2	41345,76	High	No	0	43
15057	якзмвеб апъц	Qsr	Seasonal High Traffic	1	58764,25	High	Yes	2	267
15058	гкюрмх оъязжх	Cafe	Seasonal High Traffic	3	40609,25	High	Yes	2	55
15059	жюпебн	Qsr	Residential	5	6871,28	Low	Yes	1,5	0
15060	янгнонк	FSR	Residential	4	33621	High	Yes	2	93
15061	гкюрмх оъязжх	Qsr	Seasonal High Traffic	3	40609,25	High	No	0	0
15062	опхлнпяйн	Supermarket	Residential	3	19761,67	Medium	Yes	4,2	351
15063	жюпебн	FSR	Seasonal Low/Mid Traffic	7	13181,1	Medium	Yes	1,5	0
15064	опхлнпяйн	Supermarket	Residential	3	26785,55	High	No	0	95
15065	якзмвеб апъц	Qsr	Seasonal High Traffic	1	35914	High	No	0	757
15066	яберх бкюя	Hotels	Seasonal Low/Mid Traffic	3	15386,21	Medium	Yes	2	33
15067	яберх бкюя	Hotels	Seasonal Low/Mid Traffic	3	14677,88	Medium	Yes	3,7	33
15068	якзмвеб апъц	Bar	Residential	5	286,29	Low	Yes	1,5	166
15069	йньюпхжю	Hotels	Seasonal High Traffic	8	1340,56	Low	No	0	109,5
15070	аспцюя	FSR	Seasonal High Traffic	3	24079,88	Medium	Yes	3	283
15071	меяеазп	Qsr	Seasonal Low/Mid Traffic	5	17805,54	Medium	No	0	0
15072	аспцюя	Qsr	Urban High Traffic	3	67756,14	High	No	0	24,25
15073	вепмнлнпеж	FSR	Residential	5	16673,17	Medium	Yes	2,5	49
15074	онлнпхе	FSR	Residential	5	14636,33	Medium	Yes	1,5	0
15075	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	20584,76	Medium	No	0	0
15076	яберх бкюя	FSR	Seasonal Low/Mid Traffic	3	19176,93	Medium	Yes	1,5	113
15077	йпюмебн	Qsr	Seasonal Low/Mid Traffic	5	13992,32	Medium	Yes	1	20
15078	пюбдю	Qsr	Seasonal Low/Mid Traffic	4	13405,72	Medium	Yes	1	0
15079	йхрем	Qsr	Seasonal Low/Mid Traffic	3	17998,88	Medium	No	0	0
15080	якзмвеб апъц	Qsr	Seasonal High Traffic	1	58566,5	High	No	0	0
15081	гкюрмх оъязжх	FSR	Seasonal High Traffic	3	33329,62	High	Yes	3,7	0
15082	опхлнпяйн	FSR	Residential	3	23021,54	Medium	No	0	106
15083	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	14417,28	Medium	Yes	3	378,332
15084	нагнп	Bar	Seasonal Low/Mid Traffic	5	18834,25	Medium	No	0	213
15085	пюбдю	Cafe	Seasonal Low/Mid Traffic	4	12034,83	Medium	Yes	0,7	16,5
15086	янгнонк	Qsr	Residential	4	28837,38	High	Yes	1	0
15087	яберх бкюя	Supermarket	Seasonal Low/Mid Traffic	3	24160,72	Medium	Yes	5,2	0
15088	йпюмебн	FSR	Seasonal Low/Mid Traffic	5	14289,35	Medium	Yes	3	58
15089	нагнп	FSR	Seasonal Low/Mid Traffic	5	21660,25	Medium	No	0	0
15090	нагнп	Qsr	Seasonal Low/Mid Traffic	5	20357,13	Medium	No	0	0
15091	нагнп	Hotels	Seasonal High Traffic	2	31667,47	High	No	0	88
15092	яберх бкюя	Bar	Seasonal Low/Mid Traffic	3	12705,92	Medium	Yes	3	60,5
15093	нагнп	Cafe	Seasonal Low/Mid Traffic	5	19191,14	Medium	Yes	2	0
15094	янгнонк	Bar	Residential	5	2249,55	Low	No	0	1182,249
15095	юкаемю	Cafe	Seasonal Low/Mid Traffic	6	8680,19	Low	No	0	112
15096	янгнонк	FSR	Residential	4	38763,59	High	Yes	0	1107
15097	янгнонк	Qsr	Residential	4	31244,2	High	No	0	26
15098	бюпмю	Qsr	Urban High Traffic	4	42369,92	High	No	0	0
15099	вепмнлнпеж	Qsr	Residential	5	20306,17	Medium	Yes	1	0
15100	гкюрмх оъязжх	FSR	Seasonal High Traffic	3	33329,62	High	No	0	547,334
15101	бюпмю	Qsr	Seasonal High Traffic	10	52618,46	High	No	0	28
15102	бюпмю	Qsr	Seasonal High Traffic	10	52211,74	High	No	0	10
15103	онлнпхе	Qsr	Residential	5	15587,31	Medium	No	0	55,5
15104	янгнонк	Bar	Residential	5	2249,55	Low	No	0	256
15105	аспцюя	Bar	Urban High Traffic	3	47342,6	High	No	0	707
15106	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	7425,76	Low	Yes	2	238,125
15107	бюпмю	Supermarket	Seasonal High Traffic	3	40609,25	High	Yes	2	394
15108	вепмнлнпеж	Qsr	Residential	5	8485,5	Low	Yes	1,5	15
15109	бюпбюпю	FSR	Residential	9	4782,36	Low	Yes	3	92
15110	жюпебн	Qsr	Residential	10	6547	Low	Yes	2	68
15111	янгнонк	FSR	Residential	4	26099,2	High	No	0	0
15112	янгнонк	FSR	Residential	4	26099,2	High	No	0	169
15113	жюпебн	Qsr	Rural Affordable	6	6089,76	Low	No	0	25
15114	гкюрмх оъязжх	Bar	Seasonal Low/Mid Traffic	3	32021,82	High	No	0	25
15115	бюпмю	Cafe	Residential	3	50746	High	Yes	0,3	0
15116	якзмвеб апъц	Cafe	Seasonal High Traffic	1	53079,63	High	Yes	1,5	67
15117	аюквхй	FSR	Rural Affordable	5	6017,16	Low	Yes	1,5	12
15118	якзмвеб апъц	Hotels	Seasonal High Traffic	2	31651,93	High	Yes	1,3	0
15119	янгнонк	Supermarket	Residential	4	33047	High	Yes	5,7	464
15120	бюпмю	Bar	Urban High Traffic	4	30223,15	High	No	0	1076
15121	янгнонк	Supermarket	Residential	4	15547,63	Medium	Yes	2,5	286
15122	юуекни	Supermarket	Rural Affordable	6	4446,92	Low	Yes	2,7	198
15123	жюпебн	FSR	Rural Affordable	6	6089,76	Low	Yes	2,5	199
15124	бюпмю	Qsr	Residential	4	14784,1	Medium	No	0	329
15125	жюпебн	Qsr	Residential	5	5898,34	Low	Yes	1	28,5
15126	йхрем	Cafe	Seasonal Low/Mid Traffic	3	18742,33	Medium	Yes	1	38,51
15127	жюпебн	Qsr	Seasonal Low/Mid Traffic	7	11430,91	Medium	Yes	2	0
15128	бюпмю	Qsr	Seasonal Low/Mid Traffic	3	17043,5	Medium	Yes	3,5	0
15129	аспцюя	Bar	Residential	7	16087,08	Medium	Yes	2,5	0
15130	йпюмебн	Supermarket	Rural Affordable	5	9234,8	Low	No	0	110
15131	якзмвеб апъц	FSR	Seasonal High Traffic	1	53649,57	High	No	0	110
15132	якзмвеб апъц	Qsr	Seasonal High Traffic	1	45538	High	No	0	0
15133	якзмвеб апъц	Hotels	Seasonal High Traffic	1	27162,08	High	No	0	167
15134	йпюмебн	Qsr	Rural Affordable	5	7895,24	Low	Yes	1,5	36,5
15135	юкаемю	FSR	Seasonal Low/Mid Traffic	6	2988,91	Low	Yes	8	0
15136	якзмвеб апъц	Bar	Seasonal High Traffic	1	32058	High	Yes	1,6	675,92
15137	якзмвеб апъц	Hotels	Seasonal High Traffic	1	32830,27	High	No	0	0
15138	яберх бкюя	Qsr	Seasonal Low/Mid Traffic	3	15445,17	Medium	Yes	1	20
15139	якзмвеб апъц	Cafe	Urban High Traffic	3	9725,79	Low	No	0	366,042
15140	нагнп	FSR	Seasonal Low/Mid Traffic	5	14401,57	Medium	Yes	2,3	256,5
15141	аспцюя	Cafe	Residential	5	7530,22	Low	Yes	1	190,001
15142	онлнпхе	FSR	Residential	5	1808,5	Low	Yes	2	50
15143	онлнпхе	Qsr	Residential	5	21145,79	Medium	No	0	0
15144	бюпмю	Qsr	Seasonal High Traffic	4	37692,33	High	No	0	0
15145	бюпмю	Qsr	Urban High Traffic	4	43707,29	High	No	0	224
15146	опхлнпяйн	Cafe	Seasonal Low/Mid Traffic	3	7764,4	Low	No	0	0
15147	опхлнпяйн	Cafe	Residential	9	9623,82	Low	Yes	1	0
15148	меяеазп	FSR	Seasonal High Traffic	2	30220,38	High	Yes	5	253,5
15149	йпюмебн	Cafe	Seasonal Low/Mid Traffic	5	12822,77	Medium	No	0	173
15150	рзмйнбн	Supermarket	Residential	8	1830,21	Low	Yes	1,5	59,5
15151	пюбдю	Qsr	Seasonal Low/Mid Traffic	4	17789,9	Medium	No	0	177
15152	онлнпхе	FSR	Residential	5	17477,9	Medium	No	0	148
15153	якзмвеб апъц	Cafe	Seasonal High Traffic	1	33228,45	High	Yes	1	0
15154	меяеазп	Hotels	Seasonal High Traffic	1	37573,5	High	Yes	4	303
15155	меяеазп	Qsr	Seasonal High Traffic	2	23716,25	Medium	No	0	0
15156	якзмвеб апъц	Qsr	Seasonal High Traffic	1	42051	High	No	0	126,5
15157	опхлнпяйн	Cafe	Residential	3	14091,43	Medium	No	0	0
15158	йхрем	Hotels	Seasonal Low/Mid Traffic	3	10238,04	Low	Yes	1	0
15159	опхлнпяйн	Supermarket	Residential	3	19306,32	Medium	Yes	6,7	698
15160	онлнпхе	Supermarket	Residential	5	16715,45	Medium	Yes	0,7	242,5
15161	янгнонк	FSR	Residential	4	15547,63	Medium	No	0	51
15162	якзмвеб апъц	Bar	Seasonal High Traffic	2	31651,93	High	Yes	3	342,5
15163	йюлем апъц	Supermarket	Seasonal Low/Mid Traffic	10	2301,7	Low	Yes	1	52,5
15164	якзмвеб апъц	Hotels	Seasonal High Traffic	1	30353,91	High	No	0	44
15165	бюпмю	Bar	Seasonal Low/Mid Traffic	3	9726,55	Low	No	0	35
15166	кнгемеж	Supermarket	Seasonal Low/Mid Traffic	7	13872,91	Medium	Yes	0,7	0
15167	опхлнпяйн	Hotels	Residential	3	20540,22	Medium	Yes	3	100,25
15168	опхлнпяйн	Qsr	Residential	3	31060,28	High	No	0	0
15169	янгнонк	Qsr	Residential	4	33420,25	High	Yes	1	75
15170	якзмвеб апъц	Hotels	Seasonal High Traffic	1	48622,09	High	Yes	0,7	24
15171	меяеазп	Cafe	Seasonal Low/Mid Traffic	5	20640,65	Medium	No	0	0
15172	яберх бкюя	Hotels	Seasonal Low/Mid Traffic	3	14470,73	Medium	Yes	1	0
15173	жюпебн	Qsr	Seasonal Low/Mid Traffic	7	8207,05	Low	Yes	2	0
15174	опхлнпяйн	Qsr	Seasonal Low/Mid Traffic	3	24816,63	Medium	No	0	15
15175	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	23313,78	Medium	No	0	0
15176	жюпебн	Qsr	Residential	5	8785,87	Low	Yes	1	0
15177	онлнпхе	Supermarket	Residential	5	9137,66	Low	Yes	3,7	409
15178	псяюкйю	Cafe	Seasonal Low/Mid Traffic	9	1306,83	Low	Yes	2,5	0
15179	нагнп	Bar	Seasonal Low/Mid Traffic	5	13286,92	Medium	No	0	0
15180	пюбдю	Cafe	Seasonal Low/Mid Traffic	4	16777,35	Medium	No	0	0
15181	кнгемеж	Bar	Seasonal Low/Mid Traffic	7	11247,05	Medium	No	0	0
15182	йпюмебн	Supermarket	Seasonal Low/Mid Traffic	5	2461,75	Low	Yes	2	260
15183	опхлнпяйн	Supermarket	Residential	3	13152,15	Medium	Yes	6,7	237,083
15184	гкюрмх оъязжх	Hotels	Seasonal Low/Mid Traffic	3	22763,04	Medium	Yes	2	0
15185	опхлнпяйн	Qsr	Seasonal Low/Mid Traffic	3	17921,89	Medium	Yes	1	10
15186	йпюмебн	Supermarket	Seasonal Low/Mid Traffic	5	17099,33	Medium	Yes	7,7	480
15187	аспцюя	Cafe	Seasonal High Traffic	3	22820,29	Medium	Yes	1	153
15188	аспцюя	Cafe	Urban High Traffic	3	50562,34	High	Yes	2	0
15189	йпюмебн	Supermarket	Seasonal Low/Mid Traffic	5	9930,34	Low	Yes	2,7	0
15190	гкюрмх оъязжх	Qsr	Seasonal High Traffic	3	26711,77	High	Yes	1	100
15191	гкюрмх оъязжх	Qsr	Seasonal Low/Mid Traffic	3	9943,89	Low	No	0	0
15192	кнгемеж	Bar	Seasonal Low/Mid Traffic	7	11901,42	Medium	No	0	0
15193	якзмвеб апъц	Supermarket	Seasonal High Traffic	2	28779,83	High	No	0	92,417
15194	аспцюя	Cafe	Urban High Traffic	3	53640,79	High	No	0	0
15195	якзмвеб апъц	FSR	Seasonal High Traffic	2	29160	High	No	0	0
15196	якзмвеб апъц	Cafe	Seasonal High Traffic	2	34431,13	High	No	0	262
15197	янгнонк	Hotels	Residential	4	21852,39	Medium	No	0	0
15198	янгнонк	Qsr	Residential	4	28709,54	High	No	0	0
15199	янгнонк	FSR	Residential	4	27737,8	High	No	0	0
15200	янгнонк	Hotels	Residential	4	26419,71	High	No	0	0
15201	аспцюя	Bar	Seasonal Low/Mid Traffic	3	13241,28	Medium	No	0	490,67
15202	янгнонк	Qsr	Residential	5	6634,34	Low	No	0	0
15203	вепмнлнпеж	Qsr	Residential	5	20306,17	Medium	No	0	0
15204	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	23526,37	Medium	No	0	863,042
15205	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	20013	Medium	No	0	0
15206	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	15370,25	Medium	No	0	0
15207	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	17517,6	Medium	No	0	0
15208	аюквхй	Hotels	Seasonal Low/Mid Traffic	6	15475,25	Medium	Yes	2	252
15209	янгнонк	Qsr	Residential	4	31047,42	High	No	0	0
15210	йпюмебн	Qsr	Seasonal Low/Mid Traffic	5	12010,36	Medium	Yes	1	100
15211	янгнонк	FSR	Residential	4	15547,63	Medium	No	0	352
15212	меяеазп	Bar	Seasonal Low/Mid Traffic	4	13693,42	Medium	No	0	0
15213	юуекни	FSR	Rural Affordable	6	5739,5	Low	No	0	177
15214	пюбдю	Cafe	Seasonal Low/Mid Traffic	4	12034,83	Medium	No	0	81,167
15215	пюбдю	Cafe	Seasonal High Traffic	4	17004,77	Medium	No	0	315,166
15216	гкюрмх оъязжх	Bar	Seasonal Low/Mid Traffic	3	25389,76	Medium	No	0	32
15217	вепмнлнпеж	Qsr	Residential	5	20306,17	Medium	Yes	6,7	36
15218	юурнонк	FSR	Rural Affordable	5	7576,74	Low	No	0	251
15219	бюпмю	FSR	Seasonal Low/Mid Traffic	3	17032,77	Medium	No	0	48
15220	бюпмю	FSR	Seasonal High Traffic	4	49351,45	High	No	0	213
15221	опхлнпяйн	Bar	Residential	3	17527,29	Medium	No	0	0
15222	йхрем	Qsr	Seasonal Low/Mid Traffic	3	16618,75	Medium	No	0	0
15223	аспцюя	Qsr	Urban High Traffic	3	61193,33	High	No	0	0
15224	онлнпхе	FSR	Residential	5	23155,27	Medium	No	0	68
15225	янгнонк	Qsr	Residential	4	24481,18	Medium	Yes	2	0
15226	опхлнпяйн	Bar	Residential	3	14347,15	Medium	Yes	5	1221
15227	янгнонк	Cafe	Residential	4	22957,4	Medium	No	0	16
15228	онлнпхе	Cafe	Residential	5	15517,31	Medium	No	0	11,974
15229	опхлнпяйн	Bar	Residential	3	14347,15	Medium	Yes	4	300
15230	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	8557,73	Low	Yes	2,3	0
15231	кнгемеж	Bar	Seasonal Low/Mid Traffic	7	11327,57	Medium	Yes	2	300,64
15232	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	19062,95	Medium	Yes	1	276,96
15233	опхлнпяйн	Bar	Seasonal Low/Mid Traffic	3	11211,88	Medium	No	0	0
15234	йхрем	Bar	Seasonal Low/Mid Traffic	3	8378,8	Low	Yes	2	516,647
15235	аъкю	Supermarket	Seasonal Low/Mid Traffic	4	4299,85	Low	Yes	1,5	106,833
15236	юурнонк	FSR	Rural Affordable	5	7414,21	Low	No	0	412
15237	онлнпхе	Bar	Seasonal High Traffic	5	13074,58	Medium	Yes	2	14
15238	аспцюя	Hotels	Urban High Traffic	3	53587,77	High	No	0	108
15239	онлнпхе	Supermarket	Seasonal High Traffic	5	13392,46	Medium	Yes	4	0
15240	азкцюпебн	Qsr	Residential	5	3503,88	Low	Yes	1	157
15241	юурнонк	Bar	Rural Affordable	5	5593,76	Low	Yes	1,5	44,34
15242	аъкю	FSR	Seasonal Low/Mid Traffic	4	4084,92	Low	Yes	4	97
15243	аспцюя	Cafe	Residential	8	14260,09	Medium	No	0	0
15244	янгнонк	FSR	Residential	4	15547,63	Medium	Yes	5,5	87
15245	меяеазп	Supermarket	Residential	2	23606,83	Medium	Yes	4,5	0
15246	янгнонк	Qsr	Residential	5	4597,26	Low	No	0	155
15247	пюбдю	Qsr	Seasonal Low/Mid Traffic	4	12218,8	Medium	No	0	0
15248	пегнбн	Bar	Residential	5	11801,85	Medium	No	0	492
15249	меяеазп	Cafe	Residential	2	40683,5	High	Yes	0,7	43,5
15250	бюпбюпю	FSR	Residential	5	14049,4	Medium	No	0	67
15251	якзмвеб апъц	Bar	Seasonal High Traffic	1	31657,23	High	Yes	1,5	41,667
15252	янгнонк	Cafe	Residential	5	14814,67	Medium	Yes	2	281
15253	юурнонк	FSR	Rural Affordable	5	5188,9	Low	No	0	0
15254	яберх бкюя	FSR	Seasonal Low/Mid Traffic	3	8102,7	Low	Yes	3	440
15255	аспцюя	Bar	Urban High Traffic	3	47544	High	No	0	21
15256	якзмвеб апъц	Hotels	Seasonal High Traffic	2	22358,44	Medium	No	0	54
15257	гкюрмх оъязжх	Qsr	Seasonal Low/Mid Traffic	3	18949,75	Medium	No	0	70
15258	якзмвеб апъц	Bar	Seasonal High Traffic	2	31651,93	High	Yes	2	141,667
15259	опхлнпяйн	FSR	Seasonal Low/Mid Traffic	3	17921,89	Medium	No	0	252
15260	гкюрмх оъязжх	FSR	Seasonal Low/Mid Traffic	3	16742	Medium	No	0	235
15261	йпюмебн	FSR	Seasonal Low/Mid Traffic	5	14120,48	Medium	No	0	202
15262	вепмнлнпеж	Qsr	Residential	5	20904,31	Medium	No	0	13
15263	меяеазп	Bar	Seasonal Low/Mid Traffic	5	21360,54	Medium	No	0	0
15264	якзмвеб апъц	Bar	Seasonal High Traffic	1	48846,67	High	Yes	2,9	208
15265	бзквх днк	Cafe	Rural Affordable	8	1140,38	Low	No	0	210
15266	якзмвеб апъц	FSR	Seasonal High Traffic	2	18149,83	Medium	Yes	0,7	130
15267	йпюмебн	Qsr	Seasonal Low/Mid Traffic	5	11669,89	Medium	Yes	7,5	66
15268	нагнп	Qsr	Seasonal Low/Mid Traffic	5	25288,5	Medium	Yes	1	13
15269	бюпмю	Hotels	Seasonal Low/Mid Traffic	3	6643,81	Low	No	0	19
15270	ьйнпохкнбжх	Qsr	Seasonal Low/Mid Traffic	7	1943	Low	Yes	2	0
15271	бюпмю	FSR	Seasonal High Traffic	1	36773,86	High	No	0	123
15272	аспцюя	Cafe	Seasonal High Traffic	5	21205,11	Medium	Yes	1	39
15273	опхлнпяйн	FSR	Residential	3	16214,15	Medium	Yes	7,3	591
15274	бюпмю	Cafe	Urban High Traffic	1	103323,4	High	No	0	87
15275	кнгемеж	FSR	Seasonal Low/Mid Traffic	7	7592,24	Low	No	0	0
15276	онлнпхе	Qsr	Residential	5	22102	Medium	No	0	0
15277	янгнонк	Bar	Residential	4	31167,32	High	Yes	0,3	832
15278	кнгемеж	Bar	Seasonal Low/Mid Traffic	7	11247,05	Medium	Yes	5,5	50
15279	жюпебн	Cafe	Seasonal Low/Mid Traffic	7	10899,53	Medium	No	0	0
15280	кнгемеж	Qsr	Seasonal Low/Mid Traffic	7	11567,82	Medium	No	0	41
15281	бюпмю	Cafe	Urban High Traffic	2	41610,77	High	Yes	0,7	71
15282	аспцюя	Qsr	Urban High Traffic	3	47721,88	High	No	0	0
15283	меяеазп	Qsr	Residential	5	34196,44	High	No	0	0
15284	меяеазп	Cafe	Urban High Traffic	1	34969,26	High	No	0	0
15285	юурнонк	FSR	Rural Affordable	5	7511,19	Low	No	0	262
15286	юурнонк	FSR	Rural Affordable	5	5884,5	Low	No	0	144
15287	бюпмю	Bar	Residential	4	13392,08	Medium	No	0	907
15288	аъкю	FSR	Seasonal Low/Mid Traffic	4	4592,46	Low	Yes	2	44
15289	яберх бкюя	FSR	Seasonal Low/Mid Traffic	4	11060,33	Medium	No	0	74
15290	гкюрмх оъязжх	Hotels	Seasonal High Traffic	3	26060,36	High	No	0	435
15291	нагнп	Cafe	Seasonal Low/Mid Traffic	5	19046,05	Medium	No	0	0
15292	яберх бкюя	FSR	Seasonal High Traffic	1	23327,15	Medium	No	0	67
15293	онлнпхе	Cafe	Residential	5	16056,62	Medium	Yes	1	0
15294	янгнонк	Supermarket	Residential	4	36112,91	High	No	0	0
15295	йюпмнаюр	Cafe	Residential	9	352,68	Low	No	0	174,5
15296	меяеазп	Qsr	Residential	2	38559,8	High	No	0	60
15297	меяеазп	Qsr	Residential	2	24141,29	Medium	No	0	243
15298	якзмвеб апъц	Qsr	Seasonal High Traffic	1	33020	High	No	0	0
15299	яберх бкюя	Hotels	Seasonal Low/Mid Traffic	4	10322,39	Low	No	0	0
15300	аспцюя	Cafe	Urban High Traffic	2	60578,52	High	Yes	1,5	15
15301	якзмвеб апъц	Bar	Seasonal High Traffic	2	27713,52	High	No	0	108,542
15302	вепмнлнпеж	Bar	Residential	5	20636,41	Medium	No	0	505
15303	янгнонк	FSR	Residential	8	1968,38	Low	No	0	63
15304	якзмвеб апъц	Qsr	Seasonal High Traffic	1	21497,5	Medium	No	0	0
15305	яберх бкюя	Bar	Seasonal Low/Mid Traffic	3	13238,53	Medium	No	0	113,833
15306	аспцюя	Cafe	Urban High Traffic	5	19141,35	Medium	No	0	0
15307	якзмвеб апъц	Bar	Seasonal High Traffic	1	32058	High	No	0	22
15308	опхлнпяйн	Bar	Residential	10	11271	Medium	No	0	180
15309	меяеазп	Hotels	Seasonal High Traffic	2	29922,82	High	Yes	0	12,001
15310	бюпмю	Qsr	Urban High Traffic	4	39778,46	High	Yes	1	0
15311	янгнонк	Supermarket	Residential	5	7506,75	Low	No	0	824
15312	онлнпхе	Hotels	Residential	5	11690,38	Medium	No	0	29
15313	янгнонк	Supermarket	Residential	5	8400,15	Low	Yes	0,7	881,959
15314	аспцюя	Bar	Urban High Traffic	3	66481,5	High	Yes	1	0
15315	нагнп	FSR	Seasonal Low/Mid Traffic	5	20919,79	Medium	Yes	2	126,5
15316	йпюмебн	FSR	Seasonal Low/Mid Traffic	5	13515,24	Medium	Yes	2	118
15317	йпюмебн	Cafe	Seasonal Low/Mid Traffic	5	12822,77	Medium	Yes	1,5	0
15318	янгнонк	Qsr	Residential	4	38684,18	High	No	0	0
15319	йхрем	Qsr	Seasonal Low/Mid Traffic	3	10943,33	Medium	No	0	0
15320	янгнонк	Qsr	Residential	5	17170,25	Medium	No	0	29,083
15321	янгнонк	Qsr	Residential	5	1803,47	Low	No	0	61
15322	янгнонк	FSR	Residential	5	9141,82	Low	Yes	2	0
15323	ьйнпохкнбжх	Supermarket	Seasonal Low/Mid Traffic	7	4723,07	Low	Yes	3,5	718
